No,SAP CODE,STORE NAME,LAT,LONG,Store Address
1187,E073,ERAFONE 2 SUPERMAL PAKUWON INDAH,-7.3030568,112.6371446,Supermal Pakuwon Indah Lantai 1 No. 131 – 132 Jl. Puncak Indah Lontar No 2 Surabaya
1188,E809,ERAFONE RUKO WONOSARI,-7.5930011,111.6732947,"Jl. Wonosari No.4c Kel.Pengirian, Kec.Semampir,Surabaya Jawa Timur 60153"
1189,E223,ERAFONE EAST COAST 2,-7.2770645,112.8059374,"Jl. Kejawan Putih Mutiara no.17, Surabaya 60112, Jawa Timur East Coast 2 Surabaya, East Coast 2 Surabaya, Lantai 1 unit no.36-37"
1190,E562,ERAFONE RUKO RAYA MULYOSARI,-7.2671469,112.7963813,"Pertokoan Central Park Mulyosari, Kel. Kalisari Blok AB No.9 Jl. Raya Mulyosari, Mulyorejo, Surabaya City East Java 60112"
1191,M166,ERAFONE & MORE MERR SURABAYA,-7.3187032,112.7806258,"JL. DR Ir. H. Soekarno No 374C Kel. Kedung Baruk , Kec.Rungkut, Surabaya Jawa Timur"
1192,M153,ERAFONE RUKO PAMEKASAN,-7.161435,113.4889317,"Jl. Jokotole No. 88, RW 04, Barurambat Kota, Kec. Pamekasan, Kab. Pamekasan, Jawa Timur 69317"
1193,E922,ERAFONE MALL FOOD JUNCTION SURABAYA,-7.250623,112.6609656,"Jl. Grand Banjar Mutiara Asri No.1, Banjar Sugihan, Kec. Tandes, Surabaya, Jawa Timur 60184"
1194,E958,ERAFONE RUKO PLOSO TIMUR SURABAYA,-7.258556,112.7729754,"Jl Ploso Baru No.46A RT.005/RW.10 Pacar Kembang Kec,Tambaksari Kota,SBY,Jawa Timur,Kode Pos 60132"
1195,E937,ERAFONE RUKO AMPEL SURABAYA,-7.2309703,112.7406186,"Jl.Kalimas Madya II no.2 kel.Nyamplungan, kec. Pabean Cantian , Kota Surabaya Provinsi,Jawa Timur,60612"
1196,E978,ERAFONE RUKO SAN ANTONIO SURABAYA,-7.2773169,112.7399633,"Ruko San Antonio N1-80, Pakuwon City, Jalan Kalisari I, Kel. Kalisari Kec. Mulyorejo"
1197,M177,ERAFONE & MORE RUNGKUT SURABAYA,-7.3241735,112.7747648,"jl,rungkut kidul no. 37-37a kel; kali rungkut kec; rungkut kota; surabaya, prov. jawatimur 60293"
1198,M165,ERAFONE & MORE G-WALK SURABAYA,-7.2893099,112.6553368,"Jl. Niaga Gapura Blok J001-J002, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216"
1199,M188,ERAFONE & MORE DARMO INDAH TIMUR,-7.2643207,112.6868838,"Jl. Darmo indah timur Blok EU no 4 , Kec Tandes . ( 60187 ) Surabaya"
1200,M179,ERAFONE & MORE PTC SURABAYA,-7.2909968,112.6743319,"Jl Puncak Indah JL Raya Lontar No 2, Babatan, Wiyung, Kota SUrabaya, Jawa Timur 60216 Lower Ground Floor PTC A5 - 03,05"
1201,M178,ERAFONE & MORE MANYAR KERTOARJO,-7.2805993,112.7691908,"Jl. Manyar Ketoarjo No.84, Manyar Sabrangan, Kec. Mulyorejo, Surabaya Jawa Timur 60116"
1202,F012,ERAFONE RUKO LIDAH WETAN SURABAYA,-7.3060658,112.6578618,"Jl Raya Lidah Wetan No 29 Lidah Kulon, Lakarsantri, Kota Surabaya, Jawa Timur"
1203,M200,ERAFONE & MORE RUKO RUKO RAYA MANYA,-7.2894451,112.7658099,"Jl.Pucang anom timur. No.21-22 , kertajaya,kec.gubeng, kota sby jatim 60282"
1204,E056,ERAFONE LOMBOK EPICENTRUM MALL,-8.5938412,116.1042594,"Lombok Epicentrum Mall Jalan Sriwijaya No.333, Kota Mataram, Nusa Tenggara Bar. 83115"
1205,X025,IBOX EPICENTRUM LOMBOK,-8.5941172,116.1044831,"Jl. Sriwijaya No. 333 Kompleks Pertokoan Taman Baru, Mataram, Lombok NTB Unit #GF-03"
1206,N225,MI STORE EPICENTRUM LOMBOK,-8.5937668,116.1045028,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127"
1207,G289,HYPERMART LOMBOK EPICENTRUM,-8.5934777,116.1047367,"Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127"
1208,Q215,TELKOMSEL GRAPARI LOMBOK EPICENTRUM MALL,-8.5936314,116.1043794,"Lombok Epicentrum Mall Lt. 2, JL. Sriwijaya No. 333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127"
1209,Q093,XLC EPICENTRUM LOMBOK,-8.5934777,116.1047367,"Jalan Raya Pejanggik No.80, Pajang, Mataram Lombok"
1210,E754,ERAFONE RUKO PRAYA,-8.7083833,116.2744549,"Jl. Jend. Sudirman No.16, Praya, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511"
1211,E265,ERAFONE LOMBOK TIMUR,-8.6459572,116.5196876,"Jalan TGH. Zainuddi Abdul Majid, Pancor, Selong, Kab. Lombok Timur"
1212,M089,MEGASTORE RUKO MATARAM LOMBOK,-8.5896116,116.1270122,"Jl. Panca Usaha Nomor 24E, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239"
1213,G360,LOTTEMART MATARAM,-8.599551,116.127985,"Komplek Central Plaza, Jl A.A Gede Ngurah, Abian Tubuh baru, Kec. Cakranegara,Kota Mataram NTB"
1214,E666,ERAFONE RUKO AMPENAN MATARAM,-8.5658401,116.0761614,jalan saleh sungkar no 51 kelurahan Bintaro kecamatan ampenan Kota Mataram Nusa Tenggara Barat
1215,E622,ERAFONE RUKO REMBIGA,-8.5589733,116.1099211,Jalan dr wahidin nomor 33 keluarahan Rembiga Kecamatan Selaparang Kota Mataram Nusa Tenggara Barat 83124
1216,E126,ERAFONE LIPPO PLAZA KUPANG,-10.1580589,123.6111069,"Jln. Veteran Fatululi, Kupang - NTT Lt. UG No.15 Mall Lippo Plaza Kupang 85111 Kota Kupang, Nusa Tenggara Tim."
1217,S047,SES LIPPO PLAZA KUPANG,-10.1589864,123.6113371,"Lippo Plaza Kupang, Lt GF No 30-30A, Jln. Veteran, kel fatululi,kec Oebobo, Kupang"
1218,M103,MEGASTORE KUPANG,-10.1710693,123.5884193,"Jl. Jenderal Sudirman, Kuanino, Kec. Kota Raja, Kota Kupang, Nusa Tenggara Timur"
1219,X087,IBOX LIPPO PLAZA KUPANG,-10.1558758,123.6112061,"Jln. Veteran Fatululi, Kupang - NTT Lt. ATR No.2 Mall Lippo Plaza Kupang 85111 Kota Kupang, Nusa Tenggara Tim."
1220,S012,SES TRANS STUDIO MALL BALI,-8.7021484,115.1834572,"Trans Studio Mall Bali, lt 1 No 15, Jl. Imam bonjol, br marganya , pemecutan klod, kota bdenpasar, bali"
1221,S118,SES BEACHWALK BALI,-8.7169483,115.168807,Lantai 1 Unit 1E - 24
1222,S160,SES LIVING WORLD DENPASAR,-8.6350837,115.2265254,"Jl. Gatot Subroto Tim., Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80235"
1223,N153,XIAOMI STORE TEUKU UMAR BALI,-8.6736188,115.2080994,"Jl. Teuku Umar No.99, Dauh Puri Klod, Denpasar, Bali- 80113,"
1224,N251,XIAOMI LIVING WORLD DENPASAR,-8.6353364,115.2317468,"Jl. Gatot Subroto Tim., Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80235"
1225,X061,IBOX TRANS STUDIO MALL BALI,-8.7022992,115.1834213,"Jl. Imam Bonjol No 440, Pemecutan Klod, Kecamatan denpasarBaru Kota Denpasar 80119, Lantai GF unit 19"
1226,X103,IBOX GATOT SUBROTO DENPASAR,-8.6362489,115.2164733,"JL. Gatot subroto no 335 dauh puri kaja, kecamatan denpasar utara, kota denpasar, bali 80233"
1227,X109,IBOX LIVING WORLD DENPASAR,-8.6346585,115.2318684,"Jl. Gatot Subroto Tim., Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80235"
1228,X008,IBOX LIPPO MALL KUTA (KUTA ICON) BALI,-8.734638,115.1664786,"Lippo Mall Kuta Ground Floor #GF-66 Jl. Kartika Plaza, Kuta, Bali 80361"
1229,X009,IBOX NEW TEUKU UMAR BALI,-8.669145,115.213571,"Jl. Teuku Umar no. 8-B1, Denpasar, Bali 80113"
1230,X113,IBOX KUTA SQUARE,-8.7230453,115.1714364,"Pertokoan Kuta Square, Jl. Bakung Sari Blok C14-15, Kec. Kuta, Bali 80361"
1231,X130,IBOX SEMINYAK VILLAGE,-8.6833343,115.1571206,"Jl. Kayu Jati No.8, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Mall Seminyak Village Unit G-3B , G-4A"
1232,X140,IBOX DISCOVERY MALL BALI,-8.7284752,115.1680255,"Jl. Kartika Plaza, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361"
1233,X162,IBOX GIANYAR,-8.5409222,115.320574,"Jl. Dharma Giri No.20x, Gianyar, Kec. Gianyar, Kabupaten Gianyar, Bali 80511"
1234,E938,ERAFONE RUKO HAYAM WURUK BALI,-8.6665882,115.2386146,JL. MERDEKA NO.9X KEL. PANJER KEC. DENPASAR SELATAN DENPASAR (80226)
1235,E910,ERAFONE TUKAD YEH AYA BALI,-8.6773979,115.2372658,JL. TUKAD YEH AYA NO. 116 KEL. RENON KEC. DENPASAR SELATAN KOTA DENPASAR (80228)
1236,E884,ERAFONE RUKO TUKAD PAKERISAN BALI,-8.6851721,115.226387,JL. TUKAD PAKERISAN NO.77A KEL. DAUH PURI KLOD KEC. DENPASAR SELATAN KOTA DENPASAR (80225)
1237,E900,ERAFONE RUKO KEROBOKAN KELOD BALI,-8.6794541,115.1645893,"JL. RAYA KEROBOKAN NO. 89-91, KEL. KEROBOKAN KELOD, KEC. KUTA UTARA, KAB. BADUNG, PROV. BALI, (80631)"
1238,E947,ERAFONE RUKO SESETAN,-8.6857088,115.2162909,JL. RAYA SESETAN NO. 335 KEL. SESETAN KEC. DENPASAR SELATAN KOTA DENPASAR (80114)
1239,E970,ERAFONE MALL LEVEL 21 BALI,-8.6696627,115.213906,"Jl. Teuku Umar No.1, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80113"
1240,M062,MEGASTORE RUKO SINGARAJA BALI,-8.1136888,115.0824275,"Jl. A. Yani No.87d, Kaliuntu, Kec. Buleleng, Kabupaten Buleleng, Bali 81116"
1241,E722,ERAFONE RUKO SERIRIT,-8.1923534,114.9447026,"Jl. Sudirman 126-116,Sulanyah,Kec. Seririt,Kab.Buleleng,Bali 81116"
1242,E807,ERAFONE RUKO NEGARE,-8.3605886,114.627654,"Jl ngurah rai no 90 kelurahan pendem , kec.negara , keb.jembrana bali 82218"
1243,M006,MEGASTORE 2 TEUKU UMAR,-8.671654,115.2088687,"Jalan Teuku Umar No.76, Dauh Puri Kauh, Denpasar Barat, Dauh Puri Kauh, Denpasar Bar., Kota Denpasar, Bali 80113"
1244,E240,ERAFONE MALL BALI GALERIA,-8.7235326,115.1839431,"Lantai 2 Unit 2C-66-67 Jl. Bypass Ngurah Rai, Kuta, Kabupaten Badung, Bali 80361"
1245,E601,ERAFONE RUKO LEGIAN,-8.7067188,115.1781465,
1246,E357,ERAFONE RUKO GIANYAR SUKAWATI,-8.61084,115.2700073,"Jl. Raya Sukawati No.75, Sukawati, Kec. Sukawati, Kabupaten Gianyar, Bali 80582"
1247,E387,ERAFONE RUKO BATUBULAN BALI,-8.6246223,115.2572066,"Jl. Raya Batubulan No.2, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80237"
1248,M147,ERAFONE MEGASTORE WR SUPRATMAN BALI,-8.6396512,115.2528192,"Jl. WR Supratman No.299x, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237"
1249,E559,ERAFONE RUKO MENGWI SEMPIDI,-8.6034421,115.1859791,"Jl. Raya Sempidi, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80351"
1250,E792,ERAFONE RUKO DALUNG,-8.6308352,115.1759638,"Jl. Raya Padang Luwih 146-166, Dalung, Kec. Kuta Utara, Kabupaten Badung, Bali 80361"
1251,E841,ERAFONE RUKO TABANAN,-8.5557278,115.1435369,"Jl. Ahmad Yani, Banjar Anyar, Kec. Kediri, Kabupaten Tabanan, Bali 8212"
1252,E598,ERAFONE RUKO GUNUNG AGUNG,-8.6528872,115.2020637,"Jl. Gn. Agung No.95, Pemecutan Kaja, Kec. Denpasar Utara, Kota Denpasar , Bali 80119"
1253,E427,ERAFONE RUKO MONANG MANING,-8.6668358,115.1983774,"Jl. Gunung Rinjani No.8, Tegal Harum, Kec.Denpasar Bar., Kota Denpasar, Bali 80112"
1254,E853,ERAFONE RUKO CANGGU,-8.6436261,115.1562827,"Jl Raya Canggu , Kerobokan , Kuta Utara, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361"
1255,E515,ERAFONE SIDEWALK JIMBARAN,-8.7964464,115.161402,"Uluwatu St No.138A, Ungasan Kuta Selatam, Badung, Bali 80361 Lantai 1F-24, 25, 26, 27A"
1256,M141,MEGASTORE RUKO TEUKU UMAR BARAT,-8.6766884,115.2004328,"Jl. Teuku Umar Barat No.128, Pemecutan Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80119"
1257,E530,ERAFONE LIVING WORLD DENPASAR,-8.6349607,115.2318127,"Jl. Gatot Subroto Tim., Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80235"
1258,M201,ERAFONE AND MORE A YANI UTARA,-8.6281875,115.2086875,
1259,M191,ERAFONE & MORE RUKO GUNUNG SANGHY,-8.6475117,115.1989997,
1260,M187,ERAFONE & MORE RUKO GATOT SUBROTO,-8.6360639,115.2186607,
1261,F056,ERAFONE TRANS STUDIO MALL BALI,-8.7018175,115.1825506,
1262,E120,ERAFONE MALUKU CITY MALL,-3.6701074,128.1977337,Jln. Sultan Hasanudin No.1 Lt. UG Blok G No. 14A Maluku City Mall
1263,S119,SEP MALUKU CITY MALL,-3.6701224,128.1978485,Jln. Sultan Hasanudin No. 1 Lt Upper Ground Blok G No.07 Maluku City Mall Kode pos : 97231
1264,S053,SES AMBON CITY CENTER,-3.6323385,128.2497301,"Jln.Woltermonginsidi,Passo.Lt.GF no 20-22 ( 97232 )"
1265,E147,ERAFONE AMBON CITY MALL,-3.6514028,128.2236214,"Jl. Wolter Monginsidi, Gedung Utama Lt. GF 43-45 Mall Ambon City Centre, Passo 97232"
1266,E490,Erafone Franchise Ruko Ambon,-3.6953145,128.1818012,"Jl. Anthony Rebok N0 4A , Kel Honipopu, Kec. Sirimau, Kota Ambon Maluku pos / 97126"
1267,E554,Erafone Ruko Jatiland Ternate,0.7813147,127.3800022,"JL. SULTAN M DJABIR NO.35, GAMALAMA, TERNATE TENGAH, TERNATE, MALUKU UTARA"
1268,N228,MI STORE MALUKU CITY MALL,-3.670471,128.198273,Jln. Sultan Hasanudin No.1 Lt. UG Blok G Maluku City Mall
1269,G448,Hypermart Jayapura Mall,-2.57586,140.6928496,"Jl. Dr. Sam Ratulangi No.47, Bayangkara, Kec. Jayapura Utara, Kota Jayapura, Papua 99112"
1270,G476,Hypermart Abepura,-2.6166812,140.6801223,"Jl. Raya Abepura - Sentani No.81, Asano, Kec. Abepura, Kota Jayapura, Papua 99351"
1271,F062,Erafone Sorong,-0.880608,131.2817481,"Ruko Mega Permai, Jalan Jenderal Ahmad Yani, Kelurahan Remu Utara, kecamatan Sorong, Kota Sorong, Provinsi Papua Barat Daya 98416"
1272,E451,ERAFONE LIPPO PLAZA BUTON BAUBAU,-5.460869,122.619348,"Jl. Sultan Hasanuddin No.58, Batulo, Kec, Wolio, Kota Bau-Bau, Sulawesi Tenggara 93716"
1273,S144,SPS THE PARK KENDARI,-3.9828363,122.5149074,"Jl.Brigjen M.Yoenoes,Bende,Kec.kadia,kota kendari sulawesi tenggara 93118"
1274,E442,ERAFONE THE PARK KENDARI,-3.9916797,122.5148828,"Jl.Brigjen M.Yoenoes,Bende,Kec.kadia,kota kendari sulawesi tenggara 93118"
1275,M116,MEGASTORE RUKO KOLAKA,-4.056799,121.600187,"jl.Pramuka No.40, Lamokato Kec,Kolaka Kabupaten Kolaka,Sulawesi Tenggara 93516"
1276,M094,MEGASTORE RUKO MT HARYONO KENDARI,-5.1553699,119.4359733,"Erafone Megastore Ruko Kendari Jl. M.T. Haryono No.122, Anaiwoi, Kec. Kadia, Kota Kendari, Sulawesi Tenggara 93117
"
1277,X089,IBOX LIPPO PLAZA KENDARI,-3.9922111,122.5120966,"Jl.M.T Haryono No.61-63,Bende,Kec.Kadia,Kota Kendari ,Sulawesi Tenggara,93117"
1278,E957,ERAFONE RUKO BAUBAU BUTON,-5.460869,122.619348,"Jl. RA Kartini No. 16, Kel. Wale, Kec. Wolio, Kota Baubau, Sulawesi Tenggara 93711"
1279,X148,IBOX LIPPO PLAZA BUTON,-5.4610409,122.6193004,"Jln.Sultan Hasanuddin No.58, Kel.Batulo, Kec.Wolio, kota baubau sulawesi tenggara 93716"
1280,X028,IBOX MALL RATU INDAH MAKASSAR,-5.15318,119.4173729,"Mal Ratu Indah 1 st Floor No.108-109-150 (Jl. Dr. Sam Ratulangi No. 35), Makassar, Sulawesi Selatan 90132"
1281,X104,IBOX BULUSARAUNG,-5.1330205,119.414423,"Jl. G. Bulusaraung No.2, Pisang Utara, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90157"
1282,Q242,Grapari Telkomsel Manado,1.4858073,124.8704373,"Jl Pemuda No.2, Kelurahan Sario Utara, Kecamatan Sario, Manado, Sulawesi Utara 95114"
1283,N188,MI STORE MEGA MALL MANADO,1.4854506,124.8358202,Gedung Mega Mall Manado Jl. Pierre Tendean gedung megamall Lantai Lower Ground unit 49
1284,N261,Mi-Store Manado Town Square,1.476488,124.8339072,"Jl. Piere Tendean Boulevard Manado Town Square 3 Lt. 2 FF-19 Sario, Sario utara, Manado Sulawesi Utara 94115"
1285,E597,ERAFONE RUKO TOMOHON,1.318886,124.8383015,"Jl Babe Palar No 112,Matani 3 Kec Tomohon Tengah Kota Tomohon  Sulawesi Utara"
1286,E596,ERAFONE RUKO AMURANG,1.181928,124.5692639,"Jl Trans Sulawesi No 18 Buyungon,Kec Amurang Kab Minahasa Selatan Sulawesi Utara"
1287,M044,MEGASTORE RUKO JASSIN GORONTALO,0.5423005,123.0609512,"Ruko Jl. Prof. Dr.H.B Jassin Jl. Prof. Dr.H.B. Jassin, Limba U I, Kota Selatan, Kota Gorontalo, Kode Pos 96134"
1288,M108,MEGASTORE RUKO LIMBOTO GORONTALO,0.5836315,123.019542,"Jl. Ahmad A. Wahab, kel.Hutu'o, Kec. Limboto, Kab. Gorontalo, Kode Pos 96211"
1289,G154,HYPERMART MANADO TOWN SQUARE,1.4753376,124.8324542,"Jl. Piere Tendean, Sario Utara, Sario, Kota Manado, Sulawesi Utara"
1290,G155,HYPERMART MTC MANADO,1.480069,124.8343663,"Jl. Piere Tendean, Sario Tumpaan, Sario, Kota Manado, Sulawesi Utara"
1291,G278,HYPERMART KAIRAGI MANADO,1.5013385,124.8910598,"Kairagi Dua, Mapanget, Kota Manado, Sulawesi Utara"
1292,G337,LOTTEMART WHOLESALE MANADO,1.4449878,124.8537102,"Jl. Ring Road 1 Manado , Manado – Sulawesi utara"
1293,X077,IBOX MEGAMALL MANADO,1.4835504,124.8341474,"Megamall Manado, LG #52.  Kawasan Megamas, Jl. Piere Tendean Boulevard, Manado, Sulawesi Utara. 95111"
1294,M090,MEGASTORE RUKO MANADO,1.4827814,124.8351739,Megastore Ruko Kawasan Megamas Manado  Blok A1 No 8-9 Jl Piere Tendean Kel Wanea Kec Sario Sulawesi Utara
1295,M158,MEGASTORE RUKO KOTAMOBAGU,1.0999843,124.5708757,"Jln Adampe Dolot No 25 ,Mogolaing Kec Kotamobagu Barat Kota Kotamobagu Sulawesi Utara 95716"
1296,E061,ERAFONE 2 MEGA MALL MANADO,1.4839369,124.8347062,"Mega Mall Manado Lantai 1 Kawasan Megamas, Jl. Piere Tendean, Wenang Sel., Wenang, Sulawesi Utara 95234"
1297,E062,ERAFONE 1 MEGA MALL MANADO,1.4839409,124.8349663,"Mega Mall Manado Lt. LG No.02 Kawasan Megamas, Jl. Piere Tendean, Wenang Sel., Wenang, Sulawesi Utara 95234"
1298,M154,MEGASTORE PAAL DUA MANADO,1.4935493,124.8648156,Jln KLJ Yos Sudarso No 88 Kec Paal Dua Kota Manado Sulawesi Utara 95129
1299,S072,SES MEGAMALL MANADO,1.4840571,124.8345783,Mega Mall lantai LG no. 48 Jl. Piere Tendean Boulevard Manado 95111
1300,X029,IBOX MANADO TOWN SQUARE,1.4701802,124.8308923,"Jl. Piere Tendean, Boulevard - Manado #GF 31,32A"
1301,E375,ERAFONE RUKO AIRMADIDI,1.4239434,124.9830195,"Jalan Arnold Mononutu RT 000/RW 000, Kel. Airmadidi Atas, Kec. Airmadidi, Kab. Minahasa Utara, Sulawesi Utara ( 95371 )"
1302,E374,ERAFONE BITUNG SULAWESI UTARA,1.443059,125.1638509,"Jln. Sam Ratulangi No 7, Madidir Unet, Madidir, Kota Bitung, Sulawesi Utara ( 95516 )"
1303,M156,MEGASTORE RUKO GIRIAN,1.4627932,124.982653,Jln Wolter Mongisidi Kel Wanguner Bar Kec Madidir Kota Bitung 95543
1304,X131,IBOX CITIMALL GORONTALO,0.5375597,123.0622927,"Jl.Sultan Botutihe No.68,Heledulaa Sel.,Kec.Kota Tim,Kota Gorotalo,Gorontalo 96134"
1305,N169,XIAOMI STORE MAL PANAKKUKANG,-5.1582515,119.4464731,"Jl. Boulevard Ruko Jesper II No.36 & 37, Panakukang, Kota Makasar, Ruko Jasper II No. 36-37"
1306,S176,SPS RUKO A YANI BONE,-4.5506661,120.3413859,"Jln.jend. Ahmad yani,macanang,kec.tanete riattang barat., kabupaten bone 92733"
1307,S071,SES NIPAH MALL MAKASSAR,-5.1392178,119.4499959,"Ground Floor, GF#10, Jl. DR. Ratulangi No. 8-10 Makassar, Sulawesi Selatan"
1308,S074,SES KAREBOSI LINK,-5.1334712,119.4118773,"Karebosi Ground Blok L-01,02,03,11,12,15,16,17(8 Kios Dan LT Ground, Lokasi SLN,Samping Tenant Pizza"
1309,S031,SES MAL RATU INDAH,-5.1532569,119.4167592,Jl. Dr. Samratulangi no. 35 unit 2 FL No.233  Makasar
1310,S030,SES MAL PANAKUKANG,-5.1569437,119.4466539,Jl. Boulevard Komplek Panakkukang Mas. Gedung D Lt Dasar Unit D1 12
1311,N187,MI STORE MALL RATU INDAH MALL,-5.1533397,119.4174177,"Mall Ratu Indah Lt.2 Unit 221-223 , Jl.Dr.Sam Ratulangi No.35,Mamajang Luar,Mamajang,Makassar City,South Sulawesi 90132"
1312,N208,MI STORE PANAKUKANG 1,-5.1574128,119.4468917,Mall Panakkukang Makasar Jl. Boulevard Komplek Panakkukang Mas. Lt. Dasar Gedung D Unit D1/01
1313,E555,ERAFONE RUKO ABDULLAH DAENG SI,-5.1562641,119.4292234,"Jl. Abdullah Daeng Sirua, No.115. Kota Makassar"
1314,M020,MEGASTORE RUKO BULUSAURUNG,-5.1553699,119.4359733,"JL. Jend. Sudirman No. 1 Pisang Utara, Ujung Pandang, Kota Makassar, Sulawesi Selatan 90157"
1315,Q039,GALERI ISAT GRAHA SLAMET RIYADI,-5.1331729,119.4067601,"Jl. Slamet Riyadi No.4, Bulo Gading, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111"
1316,E351,ERAFONE RUKO SINJAI,-5.1189291,120.2563353,"Jl. Persatuan Raya Balangnipa Kec.Sinjai Utara, Sulawesi Selatan 92614"
1317,E786,ERAFONE RUKO FRANCHISE BONE,-4.5405686,120.3150789,"Jln.jend. Ahmad yani,macanang,kec.tanete riattang barat., kabupaten bone 92733"
1318,M092,MEGASTORE MALL PANAKKUKANG,-5.1580505,119.4466773,"Mall Panakkukang Makasar Jl. Boulevard Komplek Panakkukang Mas. Gedung D Lt Dasar D1-01A & D1-01C, 90222, Makassar"
1319,E556,ERAFONE RUKO BUMI TAMALANREA P,-5.1354664,119.510196,"Jln. Poros Bumi Tamalanrea Raya Blok AB No 6, Kota Makassar 90245"
1320,E667,ERAFONE RUKO POROS BARRU,-4.4051613,119.620762,"Jl. Poros Barru, Kel. Sumpang Binangae, Kec. Barru, Kab. Barru Sul-Sel / 90712"
1321,M115,MEGASTORE RUKO PALANGGA GOWA,-5.2158883,119.4487687,"Jln. Poros Palangga 68-28, Kel. Bontoala, Kec. Palangga Gowa, Sulawesi Selatan 92112"
1322,E721,ERAFONE RUKO HASANUDDIN,-5.200103,119.4459453,"Jln. Sultan Hasanuddin, Kel. Pandang Pandang, Kec. Somba Opu, Kabupaten Gowa, Sulawesi Selatan 92114"
1323,E437,ERAFONE RUKO JENEPONTO,-5.6730017,119.7605072,Jln poros jeneponto bantaeng kec binamu
1324,M131,MEGASTORE ERAFONE DAENG TATA M,-5.1834022,119.4208161,"Jl. Dg Tata No.37 Raya, Parang Tambung,Kec.Tamalate,Kota Makassar,Sulawesi Selatan 90224"
1325,M145,MEGASTORE RUKO PONGTIKU,-5.1308492,119.4301014,
1326,E106,ERAFONE MAL RATU INDAH,-5.15321,119.416934,"Mall Ratu Indah Lt I FL No. 101, Jl. DR. Ratulangi No.35, Mamajang Luar, Mamajang, Kota Makassar, Sulawesi Selatan 90132"
1327,E225,ERAFONE GRAND MALL MAROS,-5.0505482,119.5542833,LT 3 BLOK A 20
1328,G072,LOTTEMART PANAKUKANG MAKASSAR,-5.1579898,119.4459618,"Masale, Panakkukang, Kota Makassar, Sulawesi Selatan 90231"
1329,G354,ELECTRONIC CITY MAL PANAKKUKANG,-5.1581662,119.447384,"Mall Panakkukang, lt 2, Masale, Panakkukang, Makassar City, South Sulawesi 90231"
1330,G153,HYPERMART PANAKUKANG,-5.1578497,119.4469548,"Mal Panakkukang Lantai Basement, Jl. Boulevard Mas Balla Parang Tamalate Sulawesi Selatan, Masale, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90231"
1331,G025,CARREFOUR PANAKUKANG,-5.152402,119.4613954,"Jl. Adhyaksa Baru No.1, Panakkukang Square, Panakkukang, Pandang, Kota Makassar, Sulawesi Selatan 90231"
1332,G341,ELECTRONIC CITY NIPAH MALL MAKASSAR,-5.1389183,119.4502643,"Jl. Urip Sumoharjo, Panaikang, Panakkukang, Kota Makassar, Makasar – Sulawesi Selatan , Kode Pos 90231"
1333,E153,ERAFONE NIPAH MALL MAKASSAR,-5.139022,119.4500336,"Nipah Shopping Mall Lantai UG No. 005A Jl. Urip Sumoharjo No.23c, Panaikang, Panakkukang, Kota Makassar, Sulawesi Selatan 90231"
1334,E439,ERAFONE RUKO TAKALAR SULSEL,-5.4126687,119.4449265,"Sudirman No.188, Bajeng, Kec. Pattallassang, Kabupaten Takalar, Sulawesi Selatan 90615"
1335,M114,MEGASTORE RUKO MAROS,-5.031537,119.570435,"Jln. Poros Maros 5-6, Kel. Taroada, Kec. Turikale, Sulawesi Selatan"
1336,M107,MEGASTORE RUKO BULUKUMBA,-5.5420235,120.1925268,"Jl. Sam Ratulangi No. 64-B, Caile, Kec.Ujung Bulu Kab Bulukumba, Sulawesi Selatan"
1337,M159,MEGASTORE RUKO BATUA RAYA,-5.1561429,119.4587392,"Jl. Batua Raya, Batua, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233"
1338,M096,MEGASTORE MAKASSAR,-5.1580505,119.4466773,"Jln. Veteran Utara Blok F4-F5,Lariang Bangi,Kec.Makassar,Kota Makassar,Sulawesi Selatan 90151"
